latitude,longitude,month,aquifer_zone,zone_name,rainfall_mm,rainfall_lag_1m,rainfall_lag_2m,rainfall_rolling_3m,rainfall_std_3m,avg_temp_c,temp_rainfall_interaction,seasonal_index,groundwater_level_m
13.0764,80.2136,3,C,Coastal,31.0,130.02361788617884,130.02361788617884,31.0,0.0,29.1,9.021,0,3.2
13.0318,80.2751,3,C,Coastal,33.0,130.02361788617884,130.02361788617884,33.0,0.0,29.4,9.702,0,8.43
13.0437,80.1391,3,C,Coastal,44.6,130.02361788617884,130.02361788617884,44.6,0.0,30.4,13.558399999999999,0,2.0
12.9509,80.2499,3,C,Coastal,37.1,130.02361788617884,130.02361788617884,37.1,0.0,32.0,11.872,0,2.0
12.9867,80.2113,3,C,Coastal,30.8,130.02361788617884,130.02361788617884,30.8,0.0,29.1,8.962800000000001,0,2.0
13.0098,80.2022,3,C,Coastal,50.0,130.02361788617884,130.02361788617884,50.0,0.0,27.9,13.95,0,2.0
13.011,80.1191,3,C,Coastal,25.1,130.02361788617884,130.02361788617884,25.1,0.0,29.5,7.4045000000000005,0,2.0
12.9769,80.1342,3,C,Coastal,23.3,130.02361788617884,130.02361788617884,23.3,0.0,30.7,7.1531,0,3.88
12.9114,80.1213,3,C,Coastal,26.2,130.02361788617884,130.02361788617884,26.2,0.0,29.7,7.7814,0,2.15
13.0177,80.254,3,C,Coastal,40.5,130.02361788617884,130.02361788617884,40.5,0.0,31.7,12.8385,0,3.38
12.9309,80.1328,3,C,Coastal,18.8,130.02361788617884,130.02361788617884,18.8,0.0,33.7,6.3356,0,2.0
13.0353,80.1012,4,C,Coastal,48.4,130.02361788617884,130.02361788617884,48.4,0.0,28.3,13.6972,0,2.0
13.0412,80.1765,4,C,Coastal,46.7,130.02361788617884,130.02361788617884,46.7,0.0,36.0,16.812,0,2.0
12.9914,80.12,4,C,Coastal,44.5,130.02361788617884,130.02361788617884,44.5,0.0,34.0,15.13,0,6.0
13.0257,80.2356,4,C,Coastal,25.4,130.02361788617884,130.02361788617884,25.4,0.0,37.5,9.525,0,2.0
12.998,80.2974,4,C,Coastal,52.9,130.02361788617884,130.02361788617884,52.9,0.0,36.0,19.043999999999997,0,2.0
13.0365,80.125,4,C,Coastal,52.0,130.02361788617884,130.02361788617884,52.0,0.0,34.0,17.68,0,2.0
13.0261,80.2342,4,C,Coastal,24.3,130.02361788617884,130.02361788617884,24.3,0.0,37.0,8.991,0,2.0
12.9786,80.2413,4,C,Coastal,31.3,130.02361788617884,130.02361788617884,31.3,0.0,38.1,11.9253,0,2.0
13.0436,80.1863,4,C,Coastal,28.4,130.02361788617884,130.02361788617884,28.4,0.0,36.4,10.3376,0,2.0
13.0316,80.1442,4,C,Coastal,26.1,130.02361788617884,130.02361788617884,26.1,0.0,30.4,7.9344,0,2.0
12.9172,80.1615,4,C,Coastal,55.0,130.02361788617884,130.02361788617884,55.0,0.0,39.7,21.835,0,2.0
13.0487,80.1981,4,C,Coastal,36.9,130.02361788617884,130.02361788617884,36.9,0.0,33.7,12.4353,0,2.0
12.936,80.193,4,C,Coastal,33.3,130.02361788617884,130.02361788617884,33.3,0.0,35.9,11.954699999999997,0,2.0
13.0998,80.2906,4,C,Coastal,50.3,130.02361788617884,130.02361788617884,50.3,0.0,37.5,18.8625,0,2.0
13.0904,80.1891,4,C,Coastal,44.5,130.02361788617884,130.02361788617884,44.5,0.0,32.6,14.507,0,2.0
13.032,80.2551,4,C,Coastal,39.2,130.02361788617884,130.02361788617884,39.2,0.0,38.1,14.935200000000002,0,2.0
13.0431,80.1359,4,C,Coastal,33.4,130.02361788617884,130.02361788617884,33.4,0.0,31.4,10.4876,0,2.0
12.9337,80.2159,4,C,Coastal,33.8,130.02361788617884,130.02361788617884,33.8,0.0,29.9,10.1062,0,2.0
12.9629,80.1685,4,C,Coastal,33.5,130.02361788617884,130.02361788617884,33.5,0.0,34.4,11.524,0,2.0
12.9927,80.2059,4,C,Coastal,35.9,130.02361788617884,130.02361788617884,35.9,0.0,35.7,12.816300000000002,0,2.0
13.0421,80.178,4,C,Coastal,42.6,130.02361788617884,130.02361788617884,42.6,0.0,32.6,13.887600000000003,0,2.0
13.018,80.1394,4,C,Coastal,39.3,130.02361788617884,130.02361788617884,39.3,0.0,37.3,14.6589,0,2.0
12.9438,80.1287,4,C,Coastal,34.1,130.02361788617884,130.02361788617884,34.1,0.0,40.1,13.674100000000001,0,2.0
13.0139,80.2313,4,C,Coastal,39.9,130.02361788617884,130.02361788617884,39.9,0.0,32.8,13.087199999999998,0,2.0
12.9099,80.1597,4,C,Coastal,39.9,130.02361788617884,130.02361788617884,39.9,0.0,30.3,12.0897,0,3.25
13.0613,80.111,4,C,Coastal,40.0,130.02361788617884,130.02361788617884,40.0,0.0,31.8,12.72,0,2.0
13.0642,80.2409,4,C,Coastal,31.8,130.02361788617884,130.02361788617884,31.8,0.0,37.9,12.052200000000001,0,2.0
12.9275,80.1521,4,C,Coastal,33.2,130.02361788617884,130.02361788617884,33.2,0.0,35.4,11.7528,0,2.0
13.0888,80.2817,4,C,Coastal,32.1,130.02361788617884,130.02361788617884,32.1,0.0,32.5,10.4325,0,2.0
12.9356,80.1755,4,C,Coastal,48.9,130.02361788617884,130.02361788617884,48.9,0.0,39.9,19.5111,0,4.37
13.0552,80.1982,4,C,Coastal,33.2,130.02361788617884,130.02361788617884,33.2,0.0,32.4,10.7568,0,2.0
13.0221,80.181,4,C,Coastal,36.1,130.02361788617884,130.02361788617884,36.1,0.0,41.0,14.801000000000002,0,2.0
13.0227,80.116,4,C,Coastal,39.4,130.02361788617884,130.02361788617884,39.4,0.0,34.9,13.750599999999999,0,2.0
12.986,80.155,4,C,Coastal,29.3,130.02361788617884,130.02361788617884,29.3,0.0,36.8,10.7824,0,2.0
12.9249,80.2302,4,C,Coastal,48.0,130.02361788617884,130.02361788617884,48.0,0.0,36.0,17.28,0,5.6
13.0182,80.1104,4,C,Coastal,39.0,130.02361788617884,130.02361788617884,39.0,0.0,39.5,15.405,0,2.0
13.0048,80.1527,4,C,Coastal,46.7,130.02361788617884,130.02361788617884,46.7,0.0,35.0,16.345,0,2.0
13.0734,80.1247,4,C,Coastal,24.7,130.02361788617884,130.02361788617884,24.7,0.0,32.6,8.052200000000001,0,2.0
13.0993,80.2474,4,C,Coastal,51.8,130.02361788617884,130.02361788617884,51.8,0.0,33.9,17.5602,0,2.47
12.9927,80.2437,4,C,Coastal,39.2,130.02361788617884,130.02361788617884,39.2,0.0,35.1,13.7592,0,2.0
12.9959,80.1102,4,C,Coastal,46.3,130.02361788617884,130.02361788617884,46.3,0.0,36.5,16.8995,0,3.57
13.0295,80.1551,5,C,Coastal,90.4,130.02361788617884,130.02361788617884,90.4,0.0,35.8,32.3632,0,2.0
13.0256,80.1188,5,C,Coastal,104.8,130.02361788617884,130.02361788617884,104.8,0.0,38.4,40.243199999999995,0,2.0
13.0181,80.2837,5,C,Coastal,83.8,130.02361788617884,130.02361788617884,83.8,0.0,35.1,29.413800000000002,0,2.0
12.9754,80.1407,5,C,Coastal,65.4,130.02361788617884,130.02361788617884,65.4,0.0,38.1,24.9174,0,2.05
12.9681,80.1568,5,C,Coastal,87.7,130.02361788617884,130.02361788617884,87.7,0.0,38.7,33.9399,0,4.07
12.9456,80.2706,5,C,Coastal,99.6,130.02361788617884,130.02361788617884,99.6,0.0,37.7,37.5492,0,4.12
13.0023,80.2138,5,C,Coastal,84.2,130.02361788617884,130.02361788617884,84.2,0.0,39.2,33.006400000000006,0,2.0
13.0249,80.2709,5,C,Coastal,95.9,130.02361788617884,130.02361788617884,95.9,0.0,36.6,35.0994,0,2.0
13.0241,80.283,5,C,Coastal,60.6,130.02361788617884,130.02361788617884,60.6,0.0,34.6,20.9676,0,2.24
13.0771,80.2274,5,C,Coastal,44.5,130.02361788617884,130.02361788617884,44.5,0.0,38.7,17.221500000000002,0,2.51
13.0264,80.1438,5,C,Coastal,96.5,130.02361788617884,130.02361788617884,96.5,0.0,36.0,34.74,0,2.0
12.929,80.2607,5,C,Coastal,103.6,130.02361788617884,130.02361788617884,103.6,0.0,40.0,41.44,0,2.0
13.0295,80.1528,5,C,Coastal,66.7,130.02361788617884,130.02361788617884,66.7,0.0,36.6,24.412200000000002,0,2.0
13.0234,80.2198,5,C,Coastal,65.5,130.02361788617884,130.02361788617884,65.5,0.0,41.9,27.444499999999998,0,3.11
13.063,80.2827,5,C,Coastal,82.9,130.02361788617884,130.02361788617884,82.9,0.0,33.8,28.0202,0,3.7
13.0517,80.1851,5,C,Coastal,114.3,130.02361788617884,130.02361788617884,114.3,0.0,37.5,42.8625,0,2.0
13.0539,80.2273,5,C,Coastal,73.3,130.02361788617884,130.02361788617884,73.3,0.0,40.5,29.686500000000002,0,2.0
13.0859,80.2369,5,C,Coastal,48.5,130.02361788617884,130.02361788617884,48.5,0.0,40.7,19.7395,0,3.66
13.0122,80.1318,5,C,Coastal,85.4,130.02361788617884,130.02361788617884,85.4,0.0,32.7,27.925800000000002,0,2.78
13.0512,80.1328,5,C,Coastal,68.0,130.02361788617884,130.02361788617884,68.0,0.0,34.5,23.46,0,2.16
13.0613,80.2316,5,C,Coastal,53.4,130.02361788617884,130.02361788617884,53.4,0.0,33.6,17.9424,0,2.0
13.0018,80.2114,5,C,Coastal,68.9,130.02361788617884,130.02361788617884,68.9,0.0,37.5,25.8375,0,2.0
13.0268,80.1422,5,C,Coastal,72.8,130.02361788617884,130.02361788617884,72.8,0.0,37.2,27.0816,0,2.0
13.0171,80.1645,5,C,Coastal,78.4,130.02361788617884,130.02361788617884,78.4,0.0,35.3,27.6752,0,2.0
13.0996,80.251,5,C,Coastal,98.1,130.02361788617884,130.02361788617884,98.1,0.0,41.8,41.0058,0,2.0
12.9453,80.2099,5,C,Coastal,74.8,130.02361788617884,130.02361788617884,74.8,0.0,39.4,29.4712,0,2.0
13.0829,80.1022,5,C,Coastal,77.9,130.02361788617884,130.02361788617884,77.9,0.0,35.1,27.342900000000004,0,2.0
12.9401,80.1145,5,C,Coastal,89.8,130.02361788617884,130.02361788617884,89.8,0.0,37.8,33.944399999999995,0,2.12
12.9072,80.2478,5,C,Coastal,66.2,130.02361788617884,130.02361788617884,66.2,0.0,38.0,25.156,0,3.58
13.0809,80.2803,5,C,Coastal,91.0,130.02361788617884,130.02361788617884,91.0,0.0,36.2,32.942,0,2.0
12.9269,80.255,5,C,Coastal,88.8,130.02361788617884,130.02361788617884,88.8,0.0,37.5,33.3,0,2.64
13.0978,80.2331,5,C,Coastal,55.4,130.02361788617884,130.02361788617884,55.4,0.0,37.7,20.8858,0,2.0
12.936,80.1061,5,C,Coastal,51.6,130.02361788617884,130.02361788617884,51.6,0.0,35.3,18.214799999999997,0,2.0
13.0466,80.1032,5,C,Coastal,97.4,130.02361788617884,130.02361788617884,97.4,0.0,35.9,34.9666,0,2.0
13.0216,80.2972,5,C,Coastal,65.1,130.02361788617884,130.02361788617884,65.1,0.0,37.0,24.087,0,2.08
12.9248,80.127,5,C,Coastal,86.7,130.02361788617884,130.02361788617884,86.7,0.0,38.9,33.7263,0,2.0
13.0032,80.2089,5,C,Coastal,83.8,130.02361788617884,130.02361788617884,83.8,0.0,34.5,28.910999999999998,0,3.03
12.9514,80.1944,5,C,Coastal,64.9,130.02361788617884,130.02361788617884,64.9,0.0,34.3,22.2607,0,2.0
13.0389,80.2571,5,C,Coastal,86.3,130.02361788617884,130.02361788617884,86.3,0.0,37.2,32.1036,0,2.49
13.0005,80.2845,5,C,Coastal,79.6,130.02361788617884,130.02361788617884,79.6,0.0,40.4,32.1584,0,2.0
12.9992,80.1214,5,C,Coastal,76.2,130.02361788617884,130.02361788617884,76.2,0.0,37.2,28.346400000000003,0,3.35
13.0243,80.1773,6,C,Coastal,300.0,130.02361788617884,130.02361788617884,300.0,0.0,29.5,88.5,1,8.04
13.0992,80.1768,6,C,Coastal,231.8,130.02361788617884,130.02361788617884,231.8,0.0,35.9,83.21620000000001,1,5.6
12.9004,80.1998,6,C,Coastal,273.8,130.02361788617884,130.02361788617884,273.8,0.0,39.7,108.6986,1,8.05
13.0886,80.283,6,C,Coastal,189.9,130.02361788617884,130.02361788617884,189.9,0.0,38.2,72.54180000000001,1,4.3
12.9834,80.2833,6,C,Coastal,215.7,130.02361788617884,130.02361788617884,215.7,0.0,35.9,77.43629999999999,1,4.5
12.9955,80.1791,6,C,Coastal,294.3,130.02361788617884,130.02361788617884,294.3,0.0,36.3,106.8309,1,5.33
12.9346,80.184,6,C,Coastal,310.0,130.02361788617884,130.02361788617884,310.0,0.0,42.0,130.2,1,2.33
12.9532,80.2535,6,C,Coastal,258.2,130.02361788617884,130.02361788617884,258.2,0.0,34.2,88.3044,1,2.26
13.0652,80.2231,6,C,Coastal,282.4,130.02361788617884,130.02361788617884,282.4,0.0,36.3,102.51119999999999,1,12.62
13.0819,80.2388,6,C,Coastal,164.9,130.02361788617884,130.02361788617884,164.9,0.0,34.8,57.3852,1,4.55
12.9182,80.2188,6,C,Coastal,244.5,130.02361788617884,130.02361788617884,244.5,0.0,36.8,89.97599999999998,1,5.91
13.0304,80.1441,6,C,Coastal,143.6,130.02361788617884,130.02361788617884,143.6,0.0,36.8,52.84479999999999,1,7.73
12.9417,80.2438,6,C,Coastal,292.2,130.02361788617884,130.02361788617884,292.2,0.0,40.9,119.5098,1,7.8
12.9612,80.1311,6,C,Coastal,328.1,130.02361788617884,130.02361788617884,328.1,0.0,40.9,134.1929,1,2.0
12.9694,80.198,6,C,Coastal,187.1,130.02361788617884,130.02361788617884,187.1,0.0,36.5,68.2915,1,7.62
13.0052,80.1409,6,C,Coastal,213.4,130.02361788617884,130.02361788617884,213.4,0.0,40.5,86.427,1,2.86
12.9217,80.1346,6,C,Coastal,344.6,130.02361788617884,130.02361788617884,344.6,0.0,35.0,120.61,1,6.96
12.9529,80.2859,6,C,Coastal,200.4,130.02361788617884,130.02361788617884,200.4,0.0,37.2,74.54880000000001,1,5.72
13.0188,80.2506,6,C,Coastal,206.7,130.02361788617884,130.02361788617884,206.7,0.0,38.0,78.54599999999999,1,4.15
12.9218,80.1415,6,C,Coastal,270.8,130.02361788617884,130.02361788617884,270.8,0.0,38.1,103.17480000000002,1,5.22
13.0038,80.2864,6,C,Coastal,200.3,130.02361788617884,130.02361788617884,200.3,0.0,32.8,65.6984,1,2.0
12.9225,80.2278,6,C,Coastal,276.7,130.02361788617884,130.02361788617884,276.7,0.0,34.5,95.4615,1,7.5
13.0177,80.2326,6,C,Coastal,226.1,130.02361788617884,130.02361788617884,226.1,0.0,39.8,89.9878,1,6.27
13.0093,80.2837,6,C,Coastal,341.5,130.02361788617884,130.02361788617884,341.5,0.0,36.2,123.623,1,5.47
13.0698,80.1215,6,C,Coastal,125.0,130.02361788617884,130.02361788617884,125.0,0.0,40.5,50.625,1,5.76
13.0501,80.2183,6,C,Coastal,146.6,130.02361788617884,130.02361788617884,146.6,0.0,35.5,52.043,1,5.6
13.0598,80.1063,6,C,Coastal,296.1,130.02361788617884,130.02361788617884,296.1,0.0,34.6,102.45060000000001,1,3.52
13.0343,80.1639,6,C,Coastal,203.4,130.02361788617884,130.02361788617884,203.4,0.0,35.0,71.19,1,6.73
12.9824,80.181,6,C,Coastal,206.1,130.02361788617884,130.02361788617884,206.1,0.0,36.3,74.81429999999999,1,5.33
13.0855,80.1598,6,C,Coastal,149.0,130.02361788617884,130.02361788617884,149.0,0.0,32.5,48.425,1,7.52
12.9496,80.2587,6,C,Coastal,326.7,130.02361788617884,130.02361788617884,326.7,0.0,35.8,116.95859999999999,1,7.2
13.0183,80.2596,6,C,Coastal,282.6,130.02361788617884,130.02361788617884,282.6,0.0,36.0,101.736,1,8.9
13.0572,80.1056,6,C,Coastal,268.6,130.02361788617884,130.02361788617884,268.6,0.0,36.5,98.03900000000002,1,6.36
12.9259,80.1922,6,C,Coastal,247.2,130.02361788617884,130.02361788617884,247.2,0.0,36.7,90.7224,1,2.0
13.026,80.1388,6,C,Coastal,235.4,130.02361788617884,130.02361788617884,235.4,0.0,38.0,89.45200000000001,1,5.44
13.0623,80.2578,6,C,Coastal,235.4,130.02361788617884,130.02361788617884,235.4,0.0,40.2,94.63080000000002,1,6.09
12.9201,80.1787,6,C,Coastal,341.6,130.02361788617884,130.02361788617884,341.6,0.0,35.6,121.60960000000001,1,2.14
12.9595,80.2198,6,C,Coastal,336.5,130.02361788617884,130.02361788617884,336.5,0.0,34.1,114.7465,1,7.0
12.9182,80.2375,6,C,Coastal,251.3,130.02361788617884,130.02361788617884,251.3,0.0,37.3,93.7349,1,8.2
12.9743,80.1611,6,C,Coastal,216.0,130.02361788617884,130.02361788617884,216.0,0.0,34.5,74.52,1,9.4
12.9569,80.1315,6,C,Coastal,250.2,130.02361788617884,130.02361788617884,250.2,0.0,35.2,88.0704,1,7.53
13.0853,80.2745,7,C,Coastal,256.6,130.02361788617884,130.02361788617884,256.6,0.0,31.3,80.31580000000001,1,8.83
13.0017,80.1006,7,C,Coastal,367.3,130.02361788617884,130.02361788617884,367.3,0.0,33.3,122.3109,1,6.82
13.0579,80.2676,7,C,Coastal,213.1,130.02361788617884,130.02361788617884,213.1,0.0,33.0,70.32300000000001,1,6.54
12.9511,80.2615,7,C,Coastal,406.8,130.02361788617884,130.02361788617884,406.8,0.0,33.1,134.6508,1,8.59
13.041,80.2562,7,C,Coastal,451.9,130.02361788617884,130.02361788617884,451.9,0.0,37.1,167.65490000000003,1,5.88
12.9765,80.2233,7,C,Coastal,428.9,130.02361788617884,130.02361788617884,428.9,0.0,33.0,141.53699999999998,1,11.43
12.9813,80.2067,7,C,Coastal,510.4,130.02361788617884,130.02361788617884,510.4,0.0,33.1,168.94240000000002,1,10.34
12.9761,80.2051,7,C,Coastal,345.7,130.02361788617884,130.02361788617884,345.7,0.0,32.5,112.3525,1,15.01
12.9506,80.2087,7,C,Coastal,356.4,130.02361788617884,130.02361788617884,356.4,0.0,31.4,111.9096,1,6.64
13.0583,80.2324,7,C,Coastal,217.6,130.02361788617884,130.02361788617884,217.6,0.0,38.7,84.2112,1,5.35
13.0534,80.2492,7,C,Coastal,300.1,130.02361788617884,130.02361788617884,300.1,0.0,31.1,93.3311,1,7.15
12.9024,80.1348,7,C,Coastal,304.7,130.02361788617884,130.02361788617884,304.7,0.0,34.0,103.598,1,9.93
12.9683,80.2217,7,C,Coastal,281.8,130.02361788617884,130.02361788617884,281.8,0.0,36.7,103.42060000000001,1,6.36
13.0194,80.1713,7,C,Coastal,346.0,130.02361788617884,130.02361788617884,346.0,0.0,28.6,98.956,1,5.46
13.0265,80.2145,7,C,Coastal,325.5,130.02361788617884,130.02361788617884,325.5,0.0,33.3,108.3915,1,10.24
13.0539,80.2963,7,C,Coastal,376.4,130.02361788617884,130.02361788617884,376.4,0.0,32.4,121.9536,1,6.29
13.0079,80.1472,7,C,Coastal,342.9,130.02361788617884,130.02361788617884,342.9,0.0,32.3,110.75669999999998,1,8.62
13.0906,80.1477,7,C,Coastal,272.0,130.02361788617884,130.02361788617884,272.0,0.0,34.9,94.928,1,12.75
12.9259,80.144,7,C,Coastal,276.1,130.02361788617884,130.02361788617884,276.1,0.0,35.8,98.84379999999999,1,7.72
12.9384,80.2718,7,C,Coastal,383.3,130.02361788617884,130.02361788617884,383.3,0.0,30.5,116.9065,1,5.73
12.9655,80.2536,7,C,Coastal,315.0,130.02361788617884,130.02361788617884,315.0,0.0,30.6,96.39,1,7.61
13.016,80.241,7,C,Coastal,283.5,130.02361788617884,130.02361788617884,283.5,0.0,32.1,91.0035,1,9.44
13.0625,80.193,7,C,Coastal,545.1,130.02361788617884,130.02361788617884,545.1,0.0,35.9,195.6909,1,7.98
12.9011,80.2741,7,C,Coastal,412.4,130.02361788617884,130.02361788617884,412.4,0.0,33.5,138.154,1,4.01
12.941,80.1594,7,C,Coastal,291.6,130.02361788617884,130.02361788617884,291.6,0.0,37.9,110.51640000000002,1,14.05
12.9682,80.2137,7,C,Coastal,389.7,130.02361788617884,130.02361788617884,389.7,0.0,35.2,137.1744,1,9.78
13.008,80.1767,7,C,Coastal,226.0,130.02361788617884,130.02361788617884,226.0,0.0,28.5,64.41,1,10.75
12.9251,80.2935,7,C,Coastal,262.6,130.02361788617884,130.02361788617884,262.6,0.0,31.7,83.2442,1,9.55
12.9085,80.2423,7,C,Coastal,324.2,130.02361788617884,130.02361788617884,324.2,0.0,33.0,106.986,1,7.54
13.0443,80.1121,7,C,Coastal,381.5,130.02361788617884,130.02361788617884,381.5,0.0,32.1,122.4615,1,10.62
13.0391,80.2065,7,C,Coastal,317.5,130.02361788617884,130.02361788617884,317.5,0.0,32.9,104.4575,1,10.84
13.007,80.1263,7,C,Coastal,435.6,130.02361788617884,130.02361788617884,435.6,0.0,27.1,118.04760000000002,1,6.55
12.9632,80.2544,7,C,Coastal,366.5,130.02361788617884,130.02361788617884,366.5,0.0,32.1,117.6465,1,5.91
13.0201,80.1283,7,C,Coastal,436.2,130.02361788617884,130.02361788617884,436.2,0.0,34.2,149.18040000000002,1,9.18
13.0702,80.1134,7,C,Coastal,364.7,130.02361788617884,130.02361788617884,364.7,0.0,31.0,113.05699999999999,1,8.84
12.9429,80.1233,7,C,Coastal,235.6,130.02361788617884,130.02361788617884,235.6,0.0,36.2,85.28720000000001,1,9.98
13.037,80.2637,7,C,Coastal,399.1,130.02361788617884,130.02361788617884,399.1,0.0,32.5,129.7075,1,15.17
12.9942,80.1536,7,C,Coastal,319.7,130.02361788617884,130.02361788617884,319.7,0.0,34.5,110.2965,1,8.02
12.9158,80.286,7,C,Coastal,273.3,130.02361788617884,130.02361788617884,273.3,0.0,30.4,83.08319999999999,1,11.04
13.0619,80.1082,7,C,Coastal,497.8,130.02361788617884,130.02361788617884,497.8,0.0,32.8,163.27839999999998,1,13.68
13.0826,80.1214,7,C,Coastal,395.4,130.02361788617884,130.02361788617884,395.4,0.0,37.2,147.08880000000002,1,6.22
13.0209,80.1053,8,C,Coastal,299.8,130.02361788617884,130.02361788617884,299.8,0.0,38.6,115.7228,1,10.92
13.0465,80.2983,8,C,Coastal,249.5,130.02361788617884,130.02361788617884,249.5,0.0,29.5,73.6025,1,15.7
13.0864,80.2949,8,C,Coastal,249.1,130.02361788617884,130.02361788617884,249.1,0.0,34.0,84.694,1,11.65
13.0263,80.1449,8,C,Coastal,267.2,130.02361788617884,130.02361788617884,267.2,0.0,33.4,89.2448,1,15.04
13.0945,80.1301,8,C,Coastal,360.6,130.02361788617884,130.02361788617884,360.6,0.0,31.7,114.31020000000001,1,12.46
12.9832,80.1937,8,C,Coastal,373.3,130.02361788617884,130.02361788617884,373.3,0.0,32.8,122.44239999999999,1,14.33
13.0009,80.1646,8,C,Coastal,200.6,130.02361788617884,130.02361788617884,200.6,0.0,36.5,73.219,1,13.62
12.9935,80.1034,8,C,Coastal,490.1,130.02361788617884,130.02361788617884,490.1,0.0,34.3,168.1043,1,8.34
12.9298,80.2221,8,C,Coastal,319.5,130.02361788617884,130.02361788617884,319.5,0.0,34.3,109.58849999999998,1,9.55
13.0028,80.1436,8,C,Coastal,310.7,130.02361788617884,130.02361788617884,310.7,0.0,32.4,100.66679999999998,1,10.95
13.0252,80.2645,8,C,Coastal,267.7,130.02361788617884,130.02361788617884,267.7,0.0,30.0,80.31,1,5.88
12.9231,80.1306,8,C,Coastal,244.7,130.02361788617884,130.02361788617884,244.7,0.0,32.8,80.26159999999999,1,13.62
12.9888,80.1091,8,C,Coastal,261.0,130.02361788617884,130.02361788617884,261.0,0.0,34.4,89.78399999999999,1,11.05
12.9049,80.2262,8,C,Coastal,277.6,130.02361788617884,130.02361788617884,277.6,0.0,34.7,96.3272,1,11.91
12.9459,80.2663,8,C,Coastal,479.5,130.02361788617884,130.02361788617884,479.5,0.0,30.2,144.809,1,14.07
13.0507,80.149,8,C,Coastal,257.0,130.02361788617884,130.02361788617884,257.0,0.0,33.2,85.32400000000001,1,8.39
13.0145,80.1345,8,C,Coastal,379.1,130.02361788617884,130.02361788617884,379.1,0.0,31.9,120.9329,1,16.16
12.9331,80.1368,8,C,Coastal,329.5,130.02361788617884,130.02361788617884,329.5,0.0,29.9,98.5205,1,10.35
12.9306,80.1726,8,C,Coastal,288.8,130.02361788617884,130.02361788617884,288.8,0.0,34.8,100.5024,1,10.08
12.9374,80.1893,8,C,Coastal,481.6,130.02361788617884,130.02361788617884,481.6,0.0,38.5,185.41600000000003,1,9.95
13.0524,80.197,8,C,Coastal,414.5,130.02361788617884,130.02361788617884,414.5,0.0,33.2,137.614,1,11.52
12.9943,80.1837,8,C,Coastal,318.9,130.02361788617884,130.02361788617884,318.9,0.0,32.9,104.9181,1,7.82
12.9068,80.2453,8,C,Coastal,259.4,130.02361788617884,130.02361788617884,259.4,0.0,33.8,87.6772,1,8.42
13.0833,80.29,8,C,Coastal,327.9,130.02361788617884,130.02361788617884,327.9,0.0,35.4,116.07659999999998,1,11.59
12.9885,80.1718,8,C,Coastal,343.9,130.02361788617884,130.02361788617884,343.9,0.0,37.5,128.9625,1,9.42
12.9734,80.255,8,C,Coastal,295.2,130.02361788617884,130.02361788617884,295.2,0.0,33.7,99.4824,1,15.73
13.0756,80.1208,8,C,Coastal,347.5,130.02361788617884,130.02361788617884,347.5,0.0,30.3,105.2925,1,12.73
12.9606,80.1344,8,C,Coastal,299.1,130.02361788617884,130.02361788617884,299.1,0.0,35.0,104.685,1,15.76
12.9277,80.2092,8,C,Coastal,355.7,130.02361788617884,130.02361788617884,355.7,0.0,32.5,115.6025,1,17.28
12.9004,80.2866,8,C,Coastal,377.5,130.02361788617884,130.02361788617884,377.5,0.0,29.8,112.495,1,8.87
12.9565,80.2858,8,C,Coastal,331.2,130.02361788617884,130.02361788617884,331.2,0.0,32.5,107.64,1,14.64
12.9517,80.1205,8,C,Coastal,323.5,130.02361788617884,130.02361788617884,323.5,0.0,29.4,95.109,1,9.11
12.991,80.2492,8,C,Coastal,312.2,130.02361788617884,130.02361788617884,312.2,0.0,32.9,102.71379999999999,1,13.53
13.0447,80.1728,8,C,Coastal,457.1,130.02361788617884,130.02361788617884,457.1,0.0,32.3,147.6433,1,11.45
13.0087,80.2848,8,C,Coastal,446.3,130.02361788617884,130.02361788617884,446.3,0.0,36.0,160.668,1,19.31
13.0569,80.123,8,C,Coastal,363.0,130.02361788617884,130.02361788617884,363.0,0.0,32.4,117.612,1,8.03
13.0202,80.1442,8,C,Coastal,242.8,130.02361788617884,130.02361788617884,242.8,0.0,29.4,71.3832,1,9.7
13.016,80.2205,8,C,Coastal,171.5,130.02361788617884,130.02361788617884,171.5,0.0,29.2,50.078,1,8.24
12.9997,80.1495,8,C,Coastal,224.5,130.02361788617884,130.02361788617884,224.5,0.0,34.2,76.77900000000001,1,13.48
12.9539,80.1195,8,C,Coastal,345.5,130.02361788617884,130.02361788617884,345.5,0.0,32.2,111.251,1,15.8
12.9289,80.1147,8,C,Coastal,351.4,130.02361788617884,130.02361788617884,351.4,0.0,31.5,110.69099999999999,1,9.23
12.9789,80.2461,9,C,Coastal,257.4,130.02361788617884,130.02361788617884,257.4,0.0,28.6,73.6164,1,11.17
13.0103,80.2005,9,C,Coastal,242.2,130.02361788617884,130.02361788617884,242.2,0.0,31.8,77.0196,1,14.5
12.9341,80.2508,9,C,Coastal,283.8,130.02361788617884,130.02361788617884,283.8,0.0,33.0,93.654,1,15.26
12.9141,80.2461,9,C,Coastal,352.1,130.02361788617884,130.02361788617884,352.1,0.0,36.1,127.10810000000001,1,18.44
12.9536,80.2893,9,C,Coastal,184.1,130.02361788617884,130.02361788617884,184.1,0.0,32.3,59.464299999999994,1,16.09
12.9182,80.1175,9,C,Coastal,228.5,130.02361788617884,130.02361788617884,228.5,0.0,31.1,71.0635,1,17.36
